OBJECTID,accident_no,accident_date,accident_time,accident_type,day_of_week,road_geometry,severity,speed_zone,node_id,longitude,latitude,suburb,postcode,node_type,lga_name,region_name,total_persons,inj_or_fatal,fatality,seriousinjury,otherinjury,noninjured,males,females,bicyclist,passenger,driver,pedestrian,pillion,motorist,old_pedestrian,old_driver,young_driver,alcohol_related,no_of_vehicles,heavyvehicle,passengervehicle,motorcycle,publicvehicle
3469842,T20180011994,2018-06-26,16.15.00,Collision with vehicle,Tuesday,Not at intersection,Other injury accident,80 km/hr,332217,145.22502,-37.89906,Scoresby,3179,Non-Intersection,KNOX,METROPOLITAN SOUTH EAST REGION,2,1,0,0,1,1,2,0,0,0,2,0,0,0,0,0,0,No,2,0,2,0,0
3469843,T20180011995,2018-06-26,17.35.00,Struck Pedestrian,Tuesday,Not at intersection,Serious injury accident,60 km/hr,332482,146.88388,-36.117540000000005,Wodonga,3690,Non-Intersection,WODONGA,NORTH EASTERN REGION,3,1,0,1,0,2,3,0,0,1,1,1,0,0,0,0,0,No,1,0,1,0,0
3469844,T20180012435,2018-02-07,16.22.00,Collision with vehicle,Monday,Cross intersection,Other injury accident,50 km/hr,44803,144.92994,-37.69205,Broadmeadows,3047,Intersection,HUME,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,No,2,0,2,0,0
3469845,T20180012436,2018-02-07,18.35.00,Collision with vehicle,Monday,T intersection,Other injury accident,60 km/hr,42065,144.94089,-37.731770000000004,Pascoe Vale,3044,Intersection,MORELAND,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,2,0,1,0,1,0,0,0,0,0,0,No,2,0,1,0,0
3469846,T20180012439,2018-06-25,15.05.00,Collision with vehicle,Monday,Unknown,Serious injury accident,40 km/hr,332269,143.91891,-35.73447,Kerang,3579,Non-Intersection,GANNAWARRA,NORTHERN REGION,2,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,No,3,0,3,0,0
3469847,T20180012444,2018-02-07,06.00.00,Collision with vehicle,Monday,Not at intersection,Other injury accident,60 km/hr,340812,145.16821000000002,-37.672259999999994,Diamond Creek,3089,Non-Intersection,NILLUMBIK,METROPOLITAN NORTH WEST REGION,2,2,0,0,2,0,1,1,0,0,2,0,0,0,0,0,0,No,2,0,2,0,0
3469848,T20180012450,2018-04-24,13.20.00,Collision with vehicle,Tuesday,Not at intersection,Other injury accident,80 km/hr,335516,144.35942,-38.08339,Corio,3214,Non-Intersection,GEELONG,SOUTH WESTERN REGION,3,1,0,0,1,2,2,1,0,0,3,0,0,0,0,0,0,No,3,0,3,0,0
3469849,T20180012451,2018-02-07,21.45.00,Collision with vehicle,Monday,Cross intersection,Serious injury accident,70 km/hr,336753,145.29145,-37.7999,Croydon,3136,Intersection,MAROONDAH,METROPOLITAN SOUTH EAST REGION,2,1,0,1,0,1,1,1,0,0,2,0,0,0,0,0,0,No,2,0,2,0,0
3469850,T20180012452,2018-03-07,02.30.00,Collision with a fixed object,Tuesday,Not at intersection,Serious injury accident,70 km/hr,335776,144.72973000000002,-37.891890000000004,Point Cook,3030,Non-Intersection,WYNDHAM,METROPOLITAN NORTH WEST REGION,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,No,1,0,1,0,0
3469851,T20180012454,2018-03-07,01.35.00,Collision with a fixed object,Tuesday,Not at intersection,Serious injury accident,110 km/hr,332160,145.07003,-37.17907,Broadford,3658,Non-Intersection,MITCHELL,NORTHERN REGION,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,Yes,1,0,1,0,0
3469852,T20180012455,2018-03-07,07.00.00,Vehicle overturned (no collision),Tuesday,Cross intersection,Other injury accident,60 km/hr,332158,146.90547,-36.12791,Wodonga,3690,Non-Intersection,WODONGA,NORTH EASTERN REGION,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,No,1,0,0,1,0
3469853,T20180012457,2018-03-07,06.45.00,Collision with vehicle,Tuesday,T intersection,Other injury accident,80 km/hr,29719,145.26538,-38.00525,Hallam,3803,Intersection,CASEY,METROPOLITAN SOUTH EAST REGION,2,2,0,0,2,0,1,1,0,0,2,0,0,0,0,0,0,No,2,0,2,0,0
3469854,T20180012461,2018-06-22,15.55.00,Collision with vehicle,Friday,Not at intersection,Other injury accident,80 km/hr,332164,144.56409,-37.76702,Eynesbury,3338,Non-Intersection,MELTON,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,No,2,0,2,0,0
3469855,T20180012468,2018-06-26,20.00.00,No collision and no object struck,Tuesday,Multiple intersection,Serious injury accident,40 km/hr,332325,144.98915,-37.78391,Fitzroy North,3068,Intersection,YARRA,METROPOLITAN NORTH WEST REGION,2,1,0,1,0,1,2,0,1,0,1,0,0,0,0,0,0,No,2,0,1,0,0
3469856,T20180012471,2018-03-07,12.15.00,Collision with a fixed object,Tuesday,Not at intersection,Serious injury accident,50 km/hr,332207,145.79314,-38.67262,Venus Bay,3956,Non-Intersection,SOUTH GIPPSLAND,EASTERN REGION,2,2,0,1,1,0,0,2,0,1,1,0,0,0,0,1,0,No,1,0,1,0,0
3469857,T20180011047,2018-12-06,15.40.00,Collision with vehicle,Tuesday,Cross intersection,Other injury accident,80 km/hr,28872,145.21741,-38.004259999999995,Dandenong South,3175,Intersection,DANDENONG,METROPOLITAN SOUTH EAST REGION,2,1,0,0,1,1,1,1,0,0,2,0,0,0,0,1,0,No,2,0,1,0,0
3469858,T20180011048,2018-12-06,15.20.00,Collision with vehicle,Tuesday,Not at intersection,Other injury accident,60 km/hr,331558,145.18929,-37.96107,Noble Park North,3174,Non-Intersection,DANDENONG,METROPOLITAN SOUTH EAST REGION,2,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,No,2,0,1,1,0
3469859,T20180011049,2018-12-06,16.25.00,Collision with vehicle,Tuesday,Cross intersection,Other injury accident,100 km/hr,43960,145.41458,-38.21373,Tooradin,3980,Intersection,CASEY,METROPOLITAN SOUTH EAST REGION,2,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,No,2,0,1,0,0
3469860,T20180011050,2018-01-06,17.30.00,Collision with vehicle,Friday,Not at intersection,Other injury accident,70 km/hr,331468,145.05138,-37.70845,Bundoora,3083,Non-Intersection,DAREBIN,METROPOLITAN NORTH WEST REGION,3,1,0,0,1,2,2,1,0,1,2,0,0,0,0,0,0,No,2,0,2,0,0
3469861,T20180011053,2018-06-06,07.00.00,Collision with vehicle,Tuesday,T intersection,Serious injury accident,100 km/hr,338188,144.99908,-37.79578,Victoria,,Non-Intersection,YARRA,METROPOLITAN NORTH WEST REGION,2,1,0,1,0,1,2,0,0,0,2,0,0,0,0,0,0,No,2,0,2,0,0
3469862,T20180011054,2018-12-06,19.40.00,Struck Pedestrian,Tuesday,Not at intersection,Serious injury accident,60 km/hr,332310,145.18806999999998,-37.96676,Noble Park,3174,Non-Intersection,DANDENONG,METROPOLITAN SOUTH EAST REGION,2,1,0,1,0,1,2,0,0,0,1,1,0,0,0,0,0,No,1,0,1,0,0
